Id,text,source,title,n_tokens,title_ratio,year,month,has_timestamp
9577,"""war is over"" billboards promote lennon film \ (reuters)\ reuters - in an effort to tap into \ anti-war sentiment, billboards will appear in new york and los \ angeles this month declaring ""war is over! if you want it.""",Yahoo,"""War Is Over"" billboards promote Lennon film \
    (Reuters)\
",40,0.2818181818181818,2006.0,8.0,1
9578,"in fla., no gop role model intact the trail | party is without a candidate who has excited the establishment or the grassroots.\",Washington,"In Fla., No GOP Role Model Intact",23,0.2558139534883721,2008.0,1.0,1
9579,"paul newman to retire from acting los angeles (reuters) - paul newman's career has included winning an oscar, establishing a food company to fund charities, and operating a restaurant, but he said this week he is retiring from acting.",Reuters,Paul Newman to retire from acting,39,0.14042553191489363,2007.0,5.0,1
9580,"undp denies firing employee over n.korea criticism \ (reuters)\ reuters - the u.n. development program, in \ a growing dispute with washington over its north korean \ operations, denied on friday it fired an employee for trying to \ expose the agency's alleged wrongdoing in pyongyang.",Yahoo,"UNDP denies firing employee over N.Korea criticism \
    (Reuters)\
",46,0.23776223776223776,2007.0,7.0,1
9581,"panel seeks to ease rules to commit the mentally ill a virginia supreme court commission on mental health laws yesterday proposed loosening the state's standard for when mentally ill people should be committed to hospitals, an issue that has come to the fore since the virginia tech shootings last spring.",Washington, Panel Seeks to Ease Rules To Commit the Mentally Ill ,50,0.17647058823529413,2008.0,1.0,1
9582,hassan charity waits for news on fallujah body colleagues of kidnapped british aid worker margaret hassan said they cannot yet rule out the possibility that a mutilated body of a western woman found in fallujah is the captured humanitarian.,Scotsman,Hassan Charity Waits for News on Fallujah Body,39,0.1908713692946058,,,0
9583,"girls' soccer players of the week dana bergstrom, lexington christian-- bergstrom, a senior midfielder, scored three goals in a 4-1 win over berwick last monday. the second goal was the 100th of her career. she tallied three more against bancroft saturday as lexington christian (4-0-1) went 2-0 on the week.",New,Girls' soccer players of the week,50,0.10679611650485436,2006.0,10.0,1
9584,"study: red wine cuts risk of prostate cancer drinking four or more glasses of red wine a week chops the risk of prostate cancer in half, according to a new study from researchers at the fred hutchinson cancer research center.",Seattle,Study: Red wine cuts risk of prostate cancer,40,0.19469026548672566,2004.0,9.0,1
9585,israelis kill five palestinans in gaza strip israeli troops killed five armed palestinians in the gaza strip today as it pressed on with a massive offensive aimed at stopping militants firing rockets into israel.,Deepika,Israelis kill five Palestinans in Gaza Strip,34,0.20657276995305165,,,0
9586,"world accepts indonesian result world leaders congratulate the winner of indonesia's elections, but the president stops short of conceding.",BBC,World accepts Indonesian result,19,0.22142857142857142,,,0
9587,"scientists advance fight against dangerous viruses scientists in hong kong said yesterday they had devised a new way to identify chemicals that can counter new and dangerous viruses, such as sars, and these chemicals may be developed into drugs.",eTaiwan,Scientists advance fight against dangerous viruses,39,0.2032520325203252,,,0
9588,"teenage knifeman wounds 26 in berlin \ (afp)\ afp - a 16-year-old youth armed with a knife has wounded 26 people in a late-night rampage in downtown berlin, leaving one victim fighting for life in hospital, police said.",Yahoo,"Teenage knifeman wounds 26 in Berlin \
    (AFP)\
",38,0.22727272727272727,2006.0,5.0,1
9589,"moore takes parting shot at bush in rockstar flick \ (afp)\ afp - filmmaker michael moore on saturday predicted a landslide victory for the democrats in the 2008 presidential election, but is taking no chances, rallying us liberals in his latest documentary.",Yahoo,"Moore takes parting shot at Bush in rockstar flick \
    (AFP)\
",42,0.2471042471042471,2007.0,9.0,1
9590,"roddick could win out, still not catch federer ponte vedra beach, fla. -- roger federer has won the atp tour champions race in a runaway. federer, who captured his third grand slam with sunday's us open title, has clinched the top spot in the men's rankings with a historic performance.",ESPN,"Roddick could win out, still not catch Federer",50,0.1602787456445993,2004.0,9.0,1
9591,"analysis: a business case for security at google google believes that its consumer-grade web applications represent the future of enterprise it. but while google is quick to trumpet its products' innovative features, the search giant hasn't said much about their security. until recently, that is.",InfoWorld,Analysis: A business case for security at Google,45,0.1610738255033557,2007.0,7.0,1
9592,"us resumes heavy air strikes in fallujah us forces have resumed heavy air strikes in the iraqi city of fallujah, as they attempt to mop up the remaining resistance in the city.",CTV,US resumes heavy air strikes in Fallujah,32,0.22598870056497175,2004.0,11.0,1
9593,"aussie rocker's new gig: politician \ (ap)\ ap - the music of peter garrett has always been politically charged. now the towering, baldheaded former singer of midnight oil is charged with practicing politics â as australia's new environment minister.",Yahoo,"Aussie rocker's new gig: politician \
    (AP)\
",39,0.19047619047619047,2007.0,12.0,1
9594,"israel accepts palestinian police plan israeli officials accepted a palestinian plan to deploy hundreds of police officers along the gaza-israel frontier starting friday, in the first act of security cooperation with israel under palestinian leader mahmoud abbas.",Washington,Israel Accepts Palestinian Police Plan,37,0.14393939393939395,2005.0,1.0,1
9595,van de velde in early driving seat \ (afp)\ afp - jean van de velde has hauled himself into contention at the bmw championship with a scintillating third-round of 66.,Yahoo,"Van de Velde in early driving seat \
    (AFP)\
",30,0.2874251497005988,2006.0,5.0,1
9596,republicans fight to extend decade of house control republicans battled tuesday to retain control of the house as democrats pinned their longshot takeover hopes on sweeping the lion's share of the few truly competitive races.,San,Republicans fight to extend decade of House control,35,0.22566371681415928,,,0
9597,"aussie pm caught in spam row the australiam prime minister, a man called john howard, is at the centre of a spam row. when howardâs party steered through an anti-spam law late last year it came with a couple of loopholes that were opposed by the opposition.",Inquirer,Aussie PM caught in spam row,47,0.1076923076923077,,,0
9598,magazines go online in itunes-esque move read all about it in pdf \ a new online newsagent is hoping to galvanise the irish publishing market by selling magazines online.â¦,Register,Magazines go online in iTunes-esque move,29,0.22988505747126436,2007.0,9.0,1
9599,"three british soldiers killed by friendly fire islamabad, pakistan, aug. 24 -- three british soldiers died and two were seriously injured when a u.s. fighter jet dropped a bomb too close to their position as they battled taliban insurgents in southern afghanistan, military officials said friday.\",Washington,Three British Soldiers Killed by Friendly Fire,46,0.15436241610738255,2007.0,8.0,1
9600,"charges of fraud surface in georgian election tblisi, georgia (deutsche welle) - contrary to their previous reports, european election observers said voting fraud took place during georgia's recent election that returned president saakashvili to power. the organization for security and cooperation in europe (osce), which sent election observers to georgia, initially said the jan. 5 presidential vote met international standards. but problems with the election continue to surface. ""there was crass, negligent and deliberate falsification during the vote counting,"" german diplomat dieter boden said in an interview published in the frankfurter rundschau newspaper.",Topix.Net,Charges of Fraud Surface in Georgian Election,93,0.06736526946107785,2008.0,1.0,1
9601,"genius times two there are many reasons to take in ""ray"": glorious music, compelling story, the recent death of its subject. but the best reason is the absolutely astounding performance of jamie foxx as ray",Washington,Genius Times Two,35,0.07729468599033816,,,0
9602,"bill gates headlines consumer electronics tradeshow \ (afp)\ afp - microsoft co-founder bill gates unofficially opened the world's largest consumer electronics tradeshow in las vegas on sunday, heralding the onset of a new ""digital decade.""",Yahoo,"Bill Gates headlines consumer electronics tradeshow \
    (AFP)\
",35,0.2697095435684647,2008.0,1.0,1
9603,"viacom's mtv networks and bet networks renew carriage agreement with time warner cable new york, dec. 11 /prnewswire/ -- mtv networks and bet networks, each a unit of viacom , and time warner cable today announced that they have renewed their agreement for all mtvn and betn services carried by the cable operator.",RedNova,Viacom's MTV Networks and BET Networks Renew Carriage Agreement With Time Warner Cable,53,0.273015873015873,2006.0,12.0,1
