Id,source,title,article,page_rank,timestamp,label,text,n_tokens,title_len,article_len,title_ratio,y_true,y_pred,fold
62323,Reuters,Israeli airstrike kills two Palestinians,"An Israeli missile has slammed into a car in Gaza City, killing two unidentified Palestinians, Palestinian witnesses and medics say.",5,2004-10-21 22:57:07,5,"israeli airstrike kills two palestinians an israeli missile has slammed into a car in gaza city, killing two unidentified palestinians, palestinian witnesses and medics say.",20,40,132,0.3007518796992481,5,0,3
62357,Christian,Annan: Invasion of Iraq &#39;illegal&#39;,"Also, US intel report shows &#39;dark prospects&#39; for Iraq, as Bush&#39;s postwar policy takes other hits. In an interview with the BBC Wednesday, United Nations Secretary General Kofi Annan said the decision to launch ",5,0000-00-00 00:00:00,0,"annan: invasion of iraq &#39;illegal&#39; also, us intel report shows &#39;dark prospects&#39; for iraq, as bush&#39;s postwar policy takes other hits. in an interview with the bbc wednesday, united nations secretary general kofi annan said the decision to launch ",34,41,222,0.18385650224215247,0,3,3
62418,Elites,Mess Hall Attack Video Shown on Internet,An Islamist website broadcast a videotape of last week&#39;s attack on the mess hall in Mosul that killed 22 people and injured dozens more.,5,0000-00-00 00:00:00,0,mess hall attack video shown on internet an islamist website broadcast a videotape of last week&#39;s attack on the mess hall in mosul that killed 22 people and injured dozens more.,24,40,140,0.28368794326241137,0,3,3
62423,BBC,Five new moons for planet Neptune,Five new moons have been discovered orbiting the giant planet Neptune.,5,0000-00-00 00:00:00,2,five new moons for planet neptune five new moons have been discovered orbiting the giant planet neptune.,11,33,70,0.4647887323943662,2,5,3
62447,Reuters,U.S. House panel says probing Pfizer Lipitor ads,WASHINGTON (Reuters) - A U.S. House of Representatives committee said on Monday it was probing Pfizer Inc  advertisements that feature heart specialist Robert Jarvik pitching its blockbuster cholesterol drug Lipitor.,5,2008-01-08 03:45:19,1,u.s. house panel says probing pfizer lipitor ads washington (reuters) - a u.s. house of representatives committee said on monday it was probing pfizer inc  advertisements that feature heart specialist robert jarvik pitching its blockbuster cholesterol drug lipitor.,30,48,216,0.22119815668202766,1,5,3
62451,Reuters,"North Korea says has funds, awaits U.N. team",SEOUL (Reuters) - North Korea said on Monday it would start implementing a nuclear disarmament deal struck in February and awaits a visit by U.N. inspectors now that a dispute over its funds frozen at a Macau bank had been resolved.,5,2007-06-25 15:22:03,5,"north korea says has funds, awaits u.n. team seoul (reuters) - north korea said on monday it would start implementing a nuclear disarmament deal struck in february and awaits a visit by u.n. inspectors now that a dispute over its funds frozen at a macau bank had been resolved.",41,44,232,0.1888412017167382,5,0,3
62469,International,Bush pressures Iran on its nuclear plans,"SANTIAGO President George W. Bush has increased the administration&#39;s pressure on Iran, saying there are indications that the country is speeding forward in the production of a key ingredient for nuclear weapons fuel, a move he said was &quot;a very serious ",5,0000-00-00 00:00:00,0,"bush pressures iran on its nuclear plans santiago president george w. bush has increased the administration&#39;s pressure on iran, saying there are indications that the country is speeding forward in the production of a key ingredient for nuclear weapons fuel, a move he said was &quot;a very serious ",41,40,261,0.15267175572519084,0,3,3
62472,Reuters,Casinos may ring up prize in Nevada primary vote,LAS VEGAS (Reuters) - Nevada voters make their choices for Democratic and Republican presidential candidates on Saturday in a process as quirky as Las Vegas itself and almost as unpredictable as a casino game.,5,2008-01-19 11:48:54,0,casinos may ring up prize in nevada primary vote las vegas (reuters) - nevada voters make their choices for democratic and republican presidential candidates on saturday in a process as quirky as las vegas itself and almost as unpredictable as a casino game.,34,48,209,0.22857142857142856,0,5,3
62497,Yahoo,Chemical Plant Explosion Rocks Houston (Reuters),"Reuters - An explosion at a southwest Houston\
chemical plant was felt as far as 15 miles away on Friday\
night, witnesses told Reuters.",5,0000-00-00 00:00:00,1,"chemical plant explosion rocks houston (reuters) reuters - an explosion at a southwest houston\
chemical plant was felt as far as 15 miles away on friday\
night, witnesses told reuters.",24,48,136,0.35036496350364965,1,0,3
62541,Reuters,Second Briton arrested in prostitute murder case,LONDON (Reuters) - Police arrested a second man on Tuesday on suspicion of murdering five prostitutes in one of Britain's most dramatic suspected serial killings.,5,2006-12-19 16:18:41,0,second briton arrested in prostitute murder case london (reuters) - police arrested a second man on tuesday on suspicion of murdering five prostitutes in one of britain's most dramatic suspected serial killings.,25,48,162,0.294478527607362,0,5,3
62554,Reuters,UPDATE 1-Up to $10 bln in insured losses from Frances-Fitch,"Hurricane Frances, the most recent hurricane to hit Florida, likely will result in $2 billion to $10 billion in insured losses, according to credit rating agency Fitch Ratings.",5,0000-00-00 00:00:00,3,"update 1-up to $10 bln in insured losses from frances-fitch hurricane frances, the most recent hurricane to hit florida, likely will result in $2 billion to $10 billion in insured losses, according to credit rating agency fitch ratings.",28,59,176,0.3333333333333333,3,1,3
62559,Boston,Will they again be dirt poor?,"Neither is a man of La Mancha, but the two wandering Americans named Andy Roddick and Mardy Fish may feel like Don Quixote going against malevolent windmills today.",5,0000-00-00 00:00:00,4,"will they again be dirt poor? neither is a man of la mancha, but the two wandering americans named andy roddick and mardy fish may feel like don quixote going against malevolent windmills today.",28,29,164,0.17575757575757575,4,3,3
62568,Bloomberg,Australia &amp; New Zealand,Following is a list of companies whose shares may rise or fall in Australia. This preview includes news announced after markets closed Dec. 24.,5,0000-00-00 00:00:00,1,australia &amp; new zealand following is a list of companies whose shares may rise or fall in australia. this preview includes news announced after markets closed dec. 24.,24,27,143,0.1875,1,3,3
62579,Reuters,LA police chief wins new term after May Day clash,"LOS ANGELES (Reuters) - The Los Angeles Police Commission appointed Chief William Bratton to a second five-year term on Tuesday, six weeks after his officers clashed with protesters and journalists at a May 1 immigration rally.",5,2007-06-20 06:39:38,0,"la police chief wins new term after may day clash los angeles (reuters) - the los angeles police commission appointed chief william bratton to a second five-year term on tuesday, six weeks after his officers clashed with protesters and journalists at a may 1 immigration rally.",36,49,227,0.2149122807017544,0,5,3
62580,Scotland,Strong Earthquake Strikes Northern Japan,A magnitude-5.9 earthquake rocked northern Japan this morning near the area where the countryâs deadliest earthquake in a decade struck last month.,5,2004-11-08 10:59:56,0,strong earthquake strikes northern japan a magnitude-5.9 earthquake rocked northern japan this morning near the area where the countryâs deadliest earthquake in a decade struck last month.,22,40,149,0.26666666666666666,0,5,3
62582,Reuters,Israeli soldiers kill 2 Palestinians,"HEBRON, West Bank (Reuters) - Israel killed two Palestinian men on Wednesday, one during a raid in the occupied West Bank, and another in an air strike in the northern Gaza Strip, Palestinian medics and security sources said.",5,2007-06-06 09:30:44,0,"israeli soldiers kill 2 palestinians hebron, west bank (reuters) - israel killed two palestinian men on wednesday, one during a raid in the occupied west bank, and another in an air strike in the northern gaza strip, palestinian medics and security sources said.",38,36,225,0.1592920353982301,0,5,3
62594,Yahoo,"'Mistake' changes longtime GI's life \
    (AP)\
","AP - He was back in uniform, back where he belonged. Twenty-seven pounds lighter. On the verge of a promotion to staff sergeant. Happy again, and sober. A man escaping an ugly past to build a respectable future.",5,2007-06-10 20:18:16,0,"'mistake' changes longtime gi's life \
    (ap)\
 ap - he was back in uniform, back where he belonged. twenty-seven pounds lighter. on the verge of a promotion to staff sergeant. happy again, and sober. a man escaping an ugly past to build a respectable future.",38,49,211,0.23113207547169812,0,4,3
62613,Washington, WWI Soldier Comes Home at Long Last ," Missing in action, presumed dead. And eventually he faded from living memory. His generation passed away, with everyone who loved him, everyone who mourned him. Time rendered him faceless. He was just a name, one of hundreds chiseled in limestone in a cemetery chapel 4,000 miles from home. ",5,2006-09-25 07:39:39,0," wwi soldier comes home at long last   missing in action, presumed dead. and eventually he faded from living memory. his generation passed away, with everyone who loved him, everyone who mourned him. time rendered him faceless. he was just a name, one of hundreds chiseled in limestone in a cemetery chapel 4,000 miles from home. ",48,37,292,0.12627986348122866,0,4,3
62651,Washington,"Herndon, NY Cyber-Security Firms to Merge","TruSecure Corp., a Herndon provider of network security systems, agreed to merge with Betrusted Holdings Inc., a New York company that offers similar services.",5,0000-00-00 00:00:00,2,"herndon, ny cyber-security firms to merge trusecure corp., a herndon provider of network security systems, agreed to merge with betrusted holdings inc., a new york company that offers similar services.",24,41,159,0.25625,2,1,3
62652,Etopia,"VIOXXÂ® risks have been known for years, other COX-2 inhibitors <b>...</b>","On September 30, 2004, Merck &amp; Co. announced the immediate recall of one of its COX-2 inhibitors, the anti-inflammatory drug VIOXXÂ®, because, in Merck&#39;s own words, a study it had been conducting showed that: ",5,0000-00-00 00:00:00,1,"vioxxâ® risks have been known for years, other cox-2 inhibitors <b>...</b> on september 30, 2004, merck &amp; co. announced the immediate recall of one of its cox-2 inhibitors, the anti-inflammatory drug vioxxâ®, because, in merck&#39;s own words, a study it had been conducting showed that: ",34,74,217,0.3394495412844037,1,5,3
